0,0.5115,0.5192, 0.51612
1,0.5563,0.5624, 0.56068
2,0.5523,0.5538, 0.55588
3,0.54135,0.5456, 0.55072
4,0.55605,0.5632, 0.56204
5,0.50185,0.5032, 0.50276
6,0.5165,0.5184, 0.5198
7,0.65175,0.654, 0.66056
8,0.52175,0.5212, 0.52488
9,0.67705,0.682, 0.6808
10,0.65945,0.6618, 0.66472
11,0.6585,0.6658, 0.6574
12,0.71435,0.7158, 0.70772
13,0.51415,0.5132, 0.5154
14,0.59365,0.5908, 0.58332
15,0.51815,0.5194, 0.51976
16,0.67785,0.6736, 0.66516
17,0.6256,0.6148, 0.6114
18,0.59245,0.5792, 0.5788
19,0.5321,0.5322, 0.53496
20,0.5742,0.5712, 0.57808
21,0.5248,0.5224, 0.52148
22,0.689,0.6948, 0.68644
23,0.7411,0.7398, 0.73108
24,0.74505,0.7412, 0.72808
25,0.75475,0.7558, 0.74308
26,0.7257,0.7198, 0.7262
27,0.69315,0.6954, 0.7018
28,0.729,0.7412, 0.73264
29,0.64795,0.6392, 0.63364
30,0.73375,0.7468, 0.73416
31,0.7318,0.7206, 0.70928
32,0.7234,0.7224, 0.71796
33,0.72225,0.7218, 0.71908
34,0.7249,0.718, 0.70688
35,0.7079,0.7048, 0.69424
36,0.76835,0.7602, 0.75716
37,0.57065,0.559, 0.55644
38,0.77375,0.7748, 0.76212
39,0.7426,0.7576, 0.73968
40,0.6456,0.6222, 0.62284
41,0.76965,0.7652, 0.7536
42,0.63485,0.6214, 0.6282
43,0.69585,0.683, 0.68052
44,0.78525,0.7806, 0.77016
45,0.7539,0.7586, 0.754
46,0.67555,0.6618, 0.65804
47,0.70525,0.6952, 0.6924
48,0.6951,0.683, 0.67268
49,0.69825,0.6842, 0.67784
50,0.6332,0.644, 0.64
51,0.6849,0.6962, 0.69192
52,0.76955,0.7722, 0.76388
53,0.7858,0.7876, 0.77704
54,0.57465,0.5854, 0.58088
55,0.64075,0.659, 0.64872
56,0.6695,0.6878, 0.67804
57,0.7637,0.7716, 0.76624
58,0.6081,0.6058, 0.61224
59,0.7457,0.7458, 0.74284
60,0.55015,0.5442, 0.53836
61,0.6044,0.6084, 0.61008
62,0.63525,0.6184, 0.61276
63,0.7951,0.7828, 0.78168
64,0.7975,0.789, 0.77972
65,0.7804,0.7838, 0.77756
66,0.7119,0.7158, 0.71608
67,0.7917,0.779, 0.77108
68,0.76025,0.7462, 0.73692
69,0.7069,0.7106, 0.70584
70,0.7184,0.7254, 0.71928
71,0.7956,0.7898, 0.7792
72,0.7739,0.7756, 0.76872
73,0.74205,0.7332, 0.7172
74,0.80015,0.7954, 0.78684
75,0.77705,0.7696, 0.75384
76,0.7498,0.7524, 0.7492
77,0.77065,0.771, 0.76232
78,0.66465,0.6746, 0.67008
79,0.7775,0.7704, 0.76956
80,0.7571,0.7614, 0.75844
81,0.5421,0.543, 0.54508
82,0.78685,0.7858, 0.77584
83,0.80915,0.799, 0.78896
84,0.79165,0.794, 0.78384
85,0.81125,0.806, 0.7958
86,0.7824,0.7864, 0.77776
87,0.7121,0.716, 0.7166
88,0.8191,0.8144, 0.79992
89,0.75525,0.7566, 0.7492
90,0.66695,0.6716, 0.6742
91,0.7802,0.7674, 0.75284
92,0.7874,0.7866, 0.7822
93,0.75925,0.754, 0.75536
94,0.7849,0.7654, 0.75748
95,0.7594,0.74, 0.73864
96,0.80535,0.7928, 0.78172
97,0.65975,0.6634, 0.66848
98,0.8083,0.795, 0.79332
99,0.80135,0.7934, 0.7756
100,0.8105,0.7988, 0.79452
101,0.76695,0.759, 0.74128
102,0.794,0.7834, 0.78084
103,0.70885,0.7026, 0.71148
104,0.7781,0.7654, 0.76896
105,0.7985,0.7896, 0.78892
106,0.8008,0.7904, 0.77688
107,0.6207,0.6092, 0.60884
108,0.7424,0.7272, 0.717
109,0.78855,0.7736, 0.766
110,0.813,0.8106, 0.795
111,0.5816,0.5778, 0.57268
112,0.7888,0.7756, 0.765
113,0.8261,0.8176, 0.80312
114,0.72875,0.7338, 0.73104
115,0.71095,0.7138, 0.71584
116,0.7489,0.7494, 0.74808
117,0.82045,0.8092, 0.79832
118,0.82415,0.8224, 0.81136
119,0.80935,0.7988, 0.78516
120,0.5965,0.5876, 0.58348
121,0.80105,0.8012, 0.795
122,0.79845,0.7916, 0.77268
123,0.75715,0.7576, 0.76032
124,0.8053,0.7964, 0.7828
125,0.81715,0.8182, 0.81244
126,0.8019,0.7998, 0.78012
127,0.82275,0.8258, 0.80224
128,0.7793,0.7776, 0.77572
129,0.8242,0.8214, 0.80708
130,0.81185,0.8102, 0.80376
131,0.65525,0.6412, 0.6382
132,0.7443,0.7496, 0.74904
133,0.8259,0.82, 0.80592
134,0.72675,0.7312, 0.72824
135,0.6385,0.6266, 0.61952
136,0.65415,0.6656, 0.6624
137,0.67315,0.6602, 0.6558
138,0.78775,0.7776, 0.76688
139,0.70275,0.6912, 0.68236
140,0.71865,0.7094, 0.6954
141,0.6444,0.6364, 0.62472
142,0.68545,0.6904, 0.68792
143,0.8207,0.8168, 0.81388
144,0.80165,0.7968, 0.79724
145,0.8238,0.8234, 0.80436
146,0.77905,0.7702, 0.77324
147,0.67345,0.6534, 0.65528
148,0.82055,0.8102, 0.80308
149,0.662,0.6676, 0.668
150,0.74395,0.7288, 0.72096
151,0.74655,0.732, 0.72208
152,0.82815,0.822, 0.80588
153,0.72445,0.7216, 0.72784
154,0.82735,0.8232, 0.81124
155,0.68825,0.6734, 0.66364
156,0.83535,0.8266, 0.81128
157,0.83525,0.8276, 0.81736
158,0.8247,0.8156, 0.79996
159,0.83225,0.822, 0.80724
160,0.7644,0.7622, 0.76576
161,0.82485,0.8208, 0.81296
162,0.8256,0.8164, 0.81396
163,0.82355,0.8142, 0.79956
164,0.748,0.7406, 0.72424
165,0.79465,0.789, 0.78936
166,0.8227,0.82, 0.80936
167,0.83345,0.831, 0.812
168,0.82365,0.8164, 0.79548
169,0.80545,0.7966, 0.78272
170,0.6139,0.6054, 0.59864
171,0.836,0.8268, 0.81804
172,0.731,0.7144, 0.70472
173,0.82975,0.8262, 0.81456
174,0.82935,0.8214, 0.81176
175,0.83615,0.8244, 0.81072
176,0.74075,0.7274, 0.71256
177,0.65925,0.6648, 0.66312
178,0.5643,0.5626, 0.55676
179,0.81475,0.8082, 0.78816
180,0.7887,0.7832, 0.78388
181,0.5927,0.5816, 0.581
182,0.83405,0.8192, 0.81152
183,0.73895,0.7332, 0.7124
184,0.7919,0.7828, 0.78136
185,0.82595,0.8194, 0.81164
186,0.7273,0.7236, 0.7268
187,0.83905,0.8264, 0.8194
188,0.83735,0.8328, 0.82168
189,0.83155,0.8244, 0.81092
190,0.73845,0.7272, 0.738
191,0.8294,0.8196, 0.80976
192,0.8262,0.8108, 0.81348
193,0.79585,0.7818, 0.79036
194,0.6708,0.6756, 0.67632
195,0.7893,0.777, 0.76976
196,0.7964,0.7858, 0.77316
197,0.77805,0.7694, 0.77524
198,0.83675,0.828, 0.81528
199,0.82875,0.8214, 0.81672
200,0.78575,0.768, 0.7582
201,0.7882,0.7798, 0.7824
202,0.8401,0.8294, 0.81716
203,0.6331,0.6382, 0.6398
204,0.84325,0.837, 0.8256
205,0.7963,0.7818, 0.76908
206,0.8433,0.837, 0.82428
207,0.8465,0.833, 0.81688
208,0.752,0.747, 0.74696
209,0.8518,0.8414, 0.82512
210,0.7209,0.712, 0.70116
211,0.81695,0.8068, 0.78576
212,0.67805,0.6698, 0.65748
213,0.82695,0.8186, 0.79996
214,0.81505,0.8134, 0.80948
215,0.7456,0.7376, 0.74372
216,0.84685,0.8362, 0.82272
217,0.77295,0.7662, 0.76972
218,0.84235,0.8344, 0.82664
219,0.8435,0.8292, 0.82572
220,0.79275,0.7834, 0.78788
221,0.78925,0.7772, 0.7602
222,0.79995,0.7948, 0.796
223,0.79905,0.788, 0.76804
224,0.7591,0.758, 0.75792
225,0.76915,0.7536, 0.74036
226,0.84105,0.8292, 0.82172
227,0.74325,0.7394, 0.7416
228,0.84165,0.8324, 0.822
229,0.8143,0.8098, 0.804
230,0.7168,0.7006, 0.68952
231,0.7727,0.7706, 0.7712
232,0.84105,0.838, 0.81868
233,0.81775,0.8094, 0.80904
234,0.83875,0.828, 0.8206
235,0.7087,0.6934, 0.6876
236,0.84305,0.828, 0.81864
237,0.83025,0.8198, 0.80536
238,0.84615,0.8426, 0.8306
239,0.815,0.808, 0.80812
240,0.80375,0.789, 0.77768
241,0.83005,0.8168, 0.81724
242,0.8494,0.8362, 0.82936
243,0.8217,0.8122, 0.79296
244,0.8472,0.8412, 0.82524
245,0.8098,0.8086, 0.80476
246,0.84715,0.833, 0.81928
247,0.81885,0.8006, 0.78924
248,0.72255,0.7084, 0.69628
249,0.7635,0.7478, 0.73424
250,0.66095,0.6602, 0.66348
251,0.85465,0.8358, 0.82788
252,0.72765,0.7258, 0.72668
253,0.8522,0.8344, 0.82524
254,0.82625,0.8168, 0.81168
255,0.83115,0.8226, 0.81224
256,0.84875,0.831, 0.81568
257,0.80565,0.7884, 0.7732
258,0.85525,0.8388, 0.82988
259,0.8063,0.7952, 0.7976
260,0.8472,0.8338, 0.8182
261,0.8331,0.8156, 0.8012
262,0.79615,0.7792, 0.76356
263,0.77785,0.7586, 0.74664
264,0.72975,0.7292, 0.73124
265,0.81545,0.8056, 0.80664
266,0.7509,0.7436, 0.75052
267,0.8104,0.794, 0.77864
268,0.78135,0.773, 0.7724
269,0.76235,0.7574, 0.7582
270,0.84635,0.8302, 0.81232
271,0.8548,0.8354, 0.82812
272,0.76195,0.7542, 0.76084
273,0.8252,0.8042, 0.80972
274,0.835,0.8186, 0.80616
275,0.6637,0.6566, 0.6416
276,0.83935,0.8198, 0.81888
277,0.7775,0.7576, 0.743
278,0.85185,0.8364, 0.81832
279,0.84075,0.824, 0.8074
280,0.85945,0.8424, 0.8362
281,0.85905,0.8424, 0.83236
282,0.7461,0.7386, 0.74128
283,0.81765,0.7992, 0.80704
284,0.85215,0.831, 0.82248
285,0.8601,0.8402, 0.83412
286,0.84835,0.8316, 0.8212
287,0.6838,0.6716, 0.65536
288,0.7824,0.7684, 0.754
289,0.8424,0.8262, 0.8112
290,0.8504,0.8302, 0.82016
291,0.83685,0.8268, 0.81976
292,0.78575,0.7718, 0.75156
293,0.84045,0.8252, 0.82244
294,0.8432,0.834, 0.82536
295,0.71725,0.7144, 0.71404
296,0.51715,0.5162, 0.51584
297,0.84305,0.83, 0.80936
298,0.8173,0.8148, 0.8064
299,0.83955,0.8262, 0.80836
300,0.8167,0.799, 0.78048
301,0.7872,0.7786, 0.77868
302,0.8447,0.8268, 0.81156
303,0.844,0.8268, 0.81712
304,0.81305,0.8066, 0.7978
305,0.8254,0.8048, 0.78888
306,0.8454,0.8244, 0.81364
307,0.8321,0.8126, 0.7946
308,0.8413,0.8208, 0.8168
309,0.7883,0.7762, 0.7548
310,0.7733,0.7582, 0.7644
311,0.83375,0.8162, 0.81692
312,0.82275,0.8014, 0.8082
313,0.84885,0.8372, 0.81736
314,0.84,0.8246, 0.82504
315,0.8502,0.8376, 0.82228
316,0.82515,0.8098, 0.79132
317,0.85085,0.8404, 0.823
318,0.8516,0.8338, 0.82788
319,0.8097,0.7904, 0.77532
320,0.8204,0.8022, 0.80496
321,0.85405,0.8364, 0.8192
322,0.8652,0.8422, 0.83452
323,0.86395,0.844, 0.8336
324,0.8039,0.7954, 0.79068
325,0.77905,0.7666, 0.745
326,0.85215,0.8354, 0.8156
327,0.70445,0.6946, 0.67444
328,0.86665,0.851, 0.843
329,0.63595,0.6294, 0.61532
330,0.865,0.844, 0.83584
331,0.84315,0.82, 0.82164
332,0.794,0.7754, 0.75736
333,0.86825,0.8424, 0.834
334,0.85925,0.8382, 0.8288
335,0.768,0.7628, 0.76312
336,0.7378,0.7288, 0.70608
337,0.8449,0.8318, 0.8226
338,0.8688,0.8464, 0.83676
339,0.8077,0.7968, 0.79768
340,0.8088,0.7836, 0.77476
341,0.81005,0.7988, 0.79584
342,0.86625,0.8432, 0.83072
343,0.87,0.8464, 0.83444
344,0.77635,0.7742, 0.7694
345,0.8487,0.8292, 0.82656
346,0.71925,0.7192, 0.71868
347,0.66335,0.6582, 0.66092
348,0.7128,0.7002, 0.67852
349,0.77435,0.7594, 0.73752
350,0.8671,0.8426, 0.83664
351,0.6532,0.6464, 0.63328
352,0.7431,0.7402, 0.73872
353,0.87315,0.8488, 0.84112
354,0.81435,0.7962, 0.80196
355,0.7089,0.7024, 0.68204
356,0.83355,0.8186, 0.81928
357,0.847,0.8262, 0.82796
358,0.8322,0.8136, 0.813
359,0.85635,0.8316, 0.82084
360,0.7011,0.6882, 0.67252
361,0.8128,0.7942, 0.77848
362,0.54535,0.5514, 0.55024
363,0.8572,0.838, 0.82424
364,0.543,0.536, 0.53872
365,0.8547,0.8368, 0.83136
366,0.82665,0.808, 0.8122
367,0.8684,0.8452, 0.83808
368,0.85225,0.8332, 0.81608
369,0.83555,0.8148, 0.81868
370,0.83565,0.8172, 0.81488
371,0.8539,0.8332, 0.82956
372,0.8266,0.8074, 0.808
373,0.86255,0.843, 0.83816
374,0.79405,0.7778, 0.75688
375,0.7627,0.749, 0.72884
376,0.61905,0.616, 0.61996
377,0.7824,0.7694, 0.7456
378,0.87745,0.8566, 0.84648
379,0.7455,0.7316, 0.71408
380,0.65535,0.6574, 0.65624
381,0.8347,0.814, 0.80068
382,0.81185,0.798, 0.79772
383,0.5133,0.5114, 0.51052
384,0.85765,0.8404, 0.82244
385,0.64405,0.642, 0.62788
386,0.8717,0.8496, 0.84308
387,0.867,0.8432, 0.8296
388,0.86145,0.8392, 0.8266
389,0.68255,0.686, 0.68272
390,0.80935,0.7952, 0.79388
391,0.85575,0.8314, 0.81808
392,0.8604,0.834, 0.822
393,0.80065,0.7802, 0.76464
394,0.83645,0.8196, 0.81768
395,0.87565,0.8472, 0.84064
396,0.82805,0.8106, 0.8114
397,0.86535,0.8494, 0.8362
398,0.85615,0.8334, 0.83116
399,0.8677,0.8448, 0.82824
400,0.8323,0.822, 0.81748
401,0.8263,0.8134, 0.81404
402,0.7248,0.7094, 0.692
403,0.86465,0.8456, 0.83312
404,0.86765,0.8478, 0.83228
405,0.8716,0.845, 0.82852
406,0.83825,0.8226, 0.81556
407,0.8668,0.8334, 0.82132
408,0.5821,0.5734, 0.57456
409,0.66575,0.6596, 0.64564
410,0.8464,0.8276, 0.82604
411,0.7749,0.7706, 0.77096
412,0.82935,0.8136, 0.79292
413,0.80165,0.789, 0.76824
414,0.6586,0.6616, 0.6616
415,0.871,0.8464, 0.84436
416,0.8737,0.8544, 0.84452
417,0.8107,0.805, 0.8002
418,0.84805,0.8336, 0.82608
419,0.861,0.8362, 0.82292
420,0.8742,0.8494, 0.8378
421,0.8239,0.8054, 0.78552
422,0.86815,0.8464, 0.8378
423,0.87595,0.8544, 0.83956
424,0.8595,0.8344, 0.81808
425,0.7571,0.7494, 0.75116
426,0.60785,0.6082, 0.6092
427,0.65505,0.6404, 0.63408
428,0.8741,0.8504, 0.83536
429,0.8724,0.8466, 0.84472
430,0.8793,0.855, 0.84164
431,0.866,0.8438, 0.8412
432,0.8846,0.8592, 0.8498
433,0.88315,0.8606, 0.85096
434,0.85745,0.8316, 0.81444
435,0.83745,0.8116, 0.7952
436,0.83165,0.8126, 0.8166
437,0.8594,0.8344, 0.81728
438,0.85615,0.8282, 0.81408
439,0.86925,0.842, 0.84228
440,0.74165,0.723, 0.70424
441,0.8681,0.8442, 0.84308
442,0.85925,0.837, 0.83548
443,0.87675,0.8482, 0.84536
444,0.76485,0.7416, 0.727
445,0.834,0.8148, 0.81644
446,0.8364,0.8096, 0.79284
447,0.83565,0.8068, 0.79256
448,0.87725,0.8492, 0.84316
449,0.81095,0.7852, 0.76764
450,0.69435,0.6916, 0.69308
451,0.86455,0.841, 0.8346
452,0.87265,0.8468, 0.84144
453,0.87115,0.844, 0.8418
454,0.85425,0.832, 0.8316
455,0.8001,0.7778, 0.78932
456,0.8796,0.85, 0.845
457,0.85845,0.8338, 0.83504
458,0.7561,0.743, 0.7214
459,0.8723,0.8462, 0.83544
460,0.8286,0.8102, 0.81176
461,0.85185,0.83, 0.82696
462,0.8058,0.7798, 0.76272
463,0.83325,0.8044, 0.78644
464,0.7945,0.7754, 0.75256
465,0.7756,0.7618, 0.73832
466,0.8341,0.804, 0.78904
467,0.8104,0.7992, 0.79456
468,0.86345,0.8464, 0.83288
469,0.8712,0.846, 0.82688
470,0.8578,0.827, 0.81196
471,0.8765,0.849, 0.835
472,0.85915,0.8372, 0.83216
473,0.87865,0.854, 0.84792
474,0.8742,0.8472, 0.8338
475,0.8369,0.8082, 0.79436
476,0.8518,0.827, 0.82532
477,0.87265,0.8446, 0.83272
478,0.8797,0.855, 0.84572
479,0.79485,0.773, 0.75544
480,0.8649,0.8344, 0.83736
481,0.79915,0.784, 0.7874
482,0.8417,0.811, 0.79464
483,0.8399,0.8112, 0.79668
484,0.79525,0.7856, 0.78008
485,0.85865,0.8284, 0.8124
486,0.8722,0.8428, 0.8272
487,0.79665,0.7838, 0.7836
488,0.8857,0.8616, 0.8456
489,0.88105,0.8578, 0.84396
490,0.867,0.8426, 0.82296
491,0.87855,0.8564, 0.8452
492,0.82205,0.7956, 0.77844
